id,duration,country
tt0088041,127,Japan
tt0088044,93,USA
tt0088046,92,UK
tt0088050,101,Netherlands
tt0088058,106,West Germany
tt0088059,98,Netherlands
tt0088066,89,UK
tt0088067,92,USA
tt0088070,105,Yugoslavia
tt0088072,101,New Zealand
tt0088073,90,Yugoslavia
tt0088074,90,USA
tt0088083,117,Poland
tt0088089,92,Spain
tt0088090,115,Spain
tt0088092,100,Brazil
tt0088093,125,Japan
tt0088097,103,Hong Kong
tt0088099,180,India
tt0088100,90,Italy
tt0088102,86,UK
tt0088103,117,UK
tt0088105,100,Hong Kong
tt0088107,100,Hong Kong
tt0088111,98,UK
tt0088116,93,USA
tt0088117,79,USA
tt0088118,95,New Zealand
tt0088126,96,Hong Kong
tt0088128,93,USA
tt0088133,95,Sweden
tt0088134,82,USA
tt0088135,89,UK
tt0088138,90,France
tt0088142,96,USA
tt0088146,101,USA
tt0088151,91,Canada
tt0088153,94,USA
tt0088157,106,USA
tt0088161,111,USA
tt0088163,86,USA
tt0088167,94,France
tt0088170,105,USA
tt0088172,115,USA
tt0088175,103,Yugoslavia
tt0088176,91,USA
tt0088184,89,USA
tt0088185,94,USA
tt0088187,84,USA
tt0088194,93,USA
tt0088195,86,USA
tt0088199,88,USA
tt0088200,91,France
tt0088202,59,France
tt0088206,124,UK
tt0088207,91,USA
tt0088208,89,Canada
tt0088210,100,Canada
tt0088213,100,USA
tt0088222,115,Japan
tt0088224,113,USA
tt0088229,140,France
tt0088230,95,Spain
tt0088241,120,Greece
tt0088242,107,USA
tt0088247,107,UK
tt0088250,96,Australia
tt0088255,96,USA
tt0088256,100,USA
tt0088258,82,USA
tt0088268,89,Hong Kong
tt0088269,96,Hong Kong
tt0088272,114,USA
tt0088274,77,USA
tt0088276,110,Greece
tt0088286,90,UK
tt0088292,91,USA
tt0088299,108,Denmark
tt0088300,85,France
tt0088307,108,Italy
tt0088312,95,Yugoslavia
tt0088315,110,France
tt0088318,90,France
tt0088322,112,Mexico
tt0088323,102,West Germany
tt0088326,96,USA
tt0088330,95,USA
tt0088333,96,USA
tt0088334,98,Japan
tt0088335,145,India
tt0088336,102,Finland
tt0088338,91,Yugoslavia
tt0088344,105,France
tt0088353,83,USA
tt0088354,95,France
tt0088355,90,New Zealand
tt0088357,106,France
tt0088358,87,France
tt0088359,101,Turkey
tt0088361,105,Yugoslavia
tt0088379,81,USA
tt0088380,92,Italy
tt0088383,115,Egypt
tt0088385,88,USA
tt0088392,88,UK
tt0088393,81,Philippines
tt0088395,94,UK
tt0088399,90,Poland
tt0088402,96,USA
tt0088405,103,USA
tt0088412,100,West Germany
tt0088414,87,USA
tt0088423,91,Hong Kong
tt0088427,102,Spain
tt0088437,92,Finland
tt0088443,95,Spain
tt0088445,103,Denmark
tt0088447,91,Soviet Union
tt0088454,95,USA
tt0088457,96,Hong Kong
tt0088459,95,West Germany
tt0088461,101,Spain
tt0088462,82,France
tt0088463,102,France
tt0088466,99,Sweden
tt0088645,94,USA
tt0088670,85,Portugal
tt0088678,86,USA
tt0088679,104,Switzerland
tt0088680,97,USA
tt0088683,98,USA
tt0088687,133,India
tt0088689,98,USA
tt0088691,78,USA
tt0088695,100,Canada
tt0088701,105,USA
tt0088703,99,Brazil
tt0088705,88,Philippines
tt0088706,92,USA
tt0088707,113,USA
tt0088708,95,USA
tt0088710,110,Italy
tt0088714,101,France
tt0088715,100,France
tt0088722,77,UK
tt0088724,113,West Germany
tt0088729,84,USA
tt0088744,92,UK
tt0088745,83,Italy
tt0088746,115,USA
tt0088748,79,France
tt0088751,100,USA
tt0088752,82,USA
tt0088757,93,USA
tt0088758,96,USA
tt0088760,95,USA
tt0088763,116,USA
tt0088765,98,USA
tt0088768,112,France
tt0088771,72,USA
tt0088772,91,USA
tt0088775,88,USA
tt0088781,82,USA
tt0088784,80,Brazil
tt0088787,87,USA
tt0088789,121,Italy
tt0088794,97,USA
tt0088799,90,Italy
tt0088800,90,Hong Kong
tt0088807,93,UK
tt0088808,97,Turkey
tt0088810,133,Japan
tt0088811,105,West Germany
tt0088812,89,Netherlands
tt0088814,80,USA
tt0088816,100,USA
tt0088818,87,Italy
tt0088821,112,Australia
tt0088827,81,UK
tt0088828,96,USA
tt0088830,85,Canada
tt0088842,114,Iran
tt0088846,132,UK
tt0088847,97,USA
tt0088848,91,USA
tt0088849,84,Norway
tt0088850,102,USA
tt0088851,118,UK
tt0088861,90,Belgium
tt0088864,81,USA
tt0088866,140,Australia
tt0088870,90,Spain
tt0088873,87,France
tt0088876,101,New Zealand
tt0088879,171,Italy
tt0088881,91,Italy
tt0088882,90,Yugoslavia
tt0088883,93,UK
tt0088885,77,Canada
tt0088889,94,USA
tt0088891,85,USA
tt0088892,97,USA
tt0088895,87,USA
tt0088896,60,USA
tt0088898,100,UK
tt0088915,113,USA
tt0088925,86,USA
tt0088926,119,Romania
tt0088929,93,USA
tt0088930,94,USA
tt0088931,98,Australia
tt0088933,117,USA
tt0088934,95,USA
tt0088936,101,USA
tt0088938,92,Romania
tt0088939,154,USA
tt0088940,86,Italy
tt0088944,90,USA
tt0088947,99,USA
tt0088952,103,Spain
tt0088954,98,Spain
tt0088959,70,USA
tt0088960,107,USA
tt0088961,97,USA
tt0088963,80,Canada
tt0088967,83,USA
tt0088968,86,USA
tt0088979,99,UK
tt0088981,98,Hong Kong
tt0088983,132,Japan
tt0088985,112,Canada
tt0088987,96,UK
tt0088992,94,Iran
tt0088993,96,USA
tt0089001,89,Hong Kong
tt0089002,85,Australia
tt0089003,92,USA
tt0089009,96,UK
tt0089011,102,Norway
tt0089013,88,Italy
tt0089015,91,USA
tt0089016,104,Italy
tt0089017,104,USA
tt0089019,92,Italy
tt0089023,79,USA
tt0089029,90,Hong Kong
tt0089034,93,UK
tt0089036,81,USA
tt0089037,94,USA
tt0089038,86,UK
tt0089048,90,Mexico
tt0089051,96,Netherlands
tt0089052,94,UK
tt0089055,98,France
tt0089056,80,Switzerland
tt0089057,125,Italy
tt0089060,73,USA
tt0089061,88,Belgium
tt0089065,90,UK
tt0089066,95,Switzerland
tt0089072,96,France
tt0089074,94,Hungary
tt0089077,100,West Germany
tt0089079,114,USA
tt0089081,130,France
tt0089084,90,Hungary
tt0089085,89,Canada
tt0089087,114,UK
tt0089091,98,Italy
tt0089092,108,USA
tt0089103,102,France
tt0089104,89,Italy
tt0089108,94,Argentina
tt0089109,84,USA
tt0089114,109,USA
tt0089115,118,Spain
tt0089118,109,USA
tt0089122,86,Australia
tt0089123,98,Hungary
tt0089124,102,Sweden
tt0089126,91,USA
tt0089129,110,USA
tt0089134,102,Italy
tt0089136,94,Italy
tt0089139,96,USA
tt0089153,126,Netherlands
tt0089154,84,USA
tt0089155,98,USA
tt0089160,106,USA
tt0089161,114,West Germany
tt0089162,97,West Germany
tt0089163,91,Italy
tt0089164,108,Italy
tt0089167,94,USA
tt0089169,98,East Germany
tt0089173,92,USA
tt0089175,106,USA
tt0089177,96,Hong Kong
tt0089181,89,USA
tt0089194,167,India
tt0089199,53,USA
tt0089200,81,USA
tt0089201,199,India
tt0089203,92,USA
tt0089206,113,Japan
tt0089208,90,USA
tt0089209,165,Romania
tt0089217,90,Israel
tt0089218,114,USA
tt0089221,92,UK
tt0089222,101,USA
tt0089230,83,East Germany
tt0089231,88,France
tt0089233,90,USA
tt0089238,88,Hong Kong
tt0089243,90,USA
tt0089251,84,France
tt0089254,98,USA
tt0089256,113,France
tt0089259,91,Hong Kong
tt0089264,104,USA
tt0089265,90,USA
tt0089268,87,USA
tt0089269,90,USA
tt0089271,88,Italy
tt0089272,72,USA
tt0089274,86,USA
tt0089275,126,Japan
tt0089276,112,Argentina
tt0089280,88,USA
tt0089283,112,UK
tt0089284,114,France
tt0089290,97,France
tt0089293,95,Hong Kong
tt0089296,105,Spain
tt0089297,96,Brazil
tt0089299,87,USA
tt0089302,86,USA
tt0089304,85,USA
tt0089305,93,USA
tt0089306,93,UK
tt0089308,91,Czechoslovakia
tt0089312,130,France
tt0089313,88,Norway
tt0089322,146,Soviet Union
tt0089323,92,Netherlands
tt0089324,160,India
tt0089326,82,USA
tt0089329,82,West Germany
tt0089338,90,Italy
tt0089343,109,UK
tt0089346,115,USA
tt0089348,107,USA
tt0089355,90,Belgium
tt0089360,108,USA
tt0089361,84,Yugoslavia
tt0089362,76,Czechoslovakia
tt0089364,88,Ireland
tt0089365,90,Hungary
tt0089366,72,France
tt0089370,106,USA
tt0089371,96,Hong Kong
tt0089374,100,Hong Kong
tt0089375,163,Italy
tt0089378,98,West Germany
tt0089383,119,Canada
tt0089385,101,USA
tt0089392,87,Canada
tt0089393,100,USA
tt0089395,96,Hong Kong
tt0089411,97,USA
tt0089413,101,India
tt0089416,104,West Germany
tt0089420,114,UK
tt0089421,100,USA
tt0089424,120,Brazil
tt0089427,101,Finland
tt0089436,103,Switzerland
tt0089443,97,Denmark
tt0089444,97,USA
tt0089457,121,USA
tt0089461,109,USA
tt0089463,105,USA
tt0089469,94,USA
tt0089470,96,USA
tt0089471,89,Poland
tt0089473,74,Israel
tt0089477,94,UK
tt0089484,113,France
tt0089489,101,UK
tt0089491,89,USA
tt0089496,95,USA
tt0089499,106,Spain
tt0089501,92,Canada
tt0089503,83,USA
tt0089504,91,USA
tt0089509,88,Japan
tt0089523,84,USA
tt0089529,105,Italy
tt0089530,107,Australia
tt0089537,78,USA
tt0089538,99,USA
tt0089539,105,USA
tt0089541,99,Spain
tt0089543,92,USA
tt0089547,97,Spain
tt0089552,177,India
tt0089554,100,France
tt0089555,112,USA
tt0089559,119,Romania
tt0089560,120,USA
tt0089561,89,Sweden
tt0089562,88,Italy
tt0089563,94,USA
tt0089565,108,USA
tt0089567,141,Canada
tt0089569,98,USA
tt0089572,103,USA
tt0089574,98,Poland
tt0089584,94,Italy
tt0089587,104,Italy
tt0089591,96,Italy
tt0089594,123,Japan
tt0089598,96,Italy
tt0089599,128,UK
tt0089601,93,USA
tt0089603,120,USA
tt0089604,100,USA
tt0089606,101,Sweden
tt0089607,98,France
tt0089618,88,Soviet Union
tt0089622,90,UK
tt0089628,80,USA
tt0089629,90,USA
tt0089630,88,New Zealand
tt0089633,91,UK
tt0089643,107,USA
tt0089646,163,India
tt0089647,90,Canada
tt0089649,83,USA
tt0089652,94,USA
tt0089656,99,West Germany
tt0089663,109,Hungary
tt0089670,95,USA
tt0089671,113,Norway
tt0089677,103,France
tt0089678,123,India
tt0089679,86,USA
tt0089683,88,USA
tt0089686,87,USA
tt0089687,91,Yugoslavia
tt0089689,94,USA
tt0089690,91,Hong Kong
tt0089691,100,Japan
tt0089692,92,Taiwan
tt0089695,85,USA
tt0089697,100,UK
tt0089700,75,Norway
tt0089707,108,West Germany
tt0089714,88,Poland
tt0089715,109,USA
tt0089716,144,Yugoslavia
tt0089718,94,Poland
tt0089721,96,Soviet Union
tt0089726,105,France
tt0089727,86,France
tt0089730,94,USA
tt0089731,89,Canada
tt0089733,93,Soviet Union
tt0089735,94,USA
tt0089739,88,Venezuela
tt0089740,87,Norway
tt0089746,124,Japan
tt0089748,136,Yugoslavia
tt0089752,119,Spain
tt0089753,85,West Germany
tt0089755,161,USA
tt0089756,78,Yugoslavia
tt0089762,90,France
tt0089763,89,USA
tt0089765,145,India
tt0089767,115,USA
tt0089775,95,France
tt0089776,98,France
tt0089778,110,Romania
tt0089789,93,Canada
tt0089790,88,Italy
tt0089791,91,USA
tt0089793,78,Sweden
tt0089794,107,Argentina
tt0089798,115,USA
tt0089800,90,Czechoslovakia
tt0089803,113,Denmark
tt0089804,142,Greece
tt0089807,85,Italy
tt0089808,95,Italy
tt0089813,116,Italy
tt0089816,121,UK
tt0089818,80,Czechoslovakia
tt0089821,113,France
tt0089822,87,USA
tt0089823,80,USA
tt0089826,92,USA
tt0089831,78,Soviet Union
tt0089832,110,France
tt0089835,92,USA
tt0089838,92,UK
tt0089839,82,USA
tt0089841,130,USA
tt0089845,97,Netherlands
tt0089847,91,Hong Kong
tt0089851,95,North Korea
tt0089853,82,USA
tt0089860,101,France
tt0089861,89,Hong Kong
tt0089865,95,Hong Kong
tt0089866,119,Taiwan
tt0089867,100,France
tt0089869,91,New Zealand
tt0089877,85,USA
tt0089880,96,USA
tt0089881,162,Japan
tt0089883,92,USA
tt0089885,105,USA
tt0089886,108,USA
tt0089888,89,Australia
tt0089892,104,West Germany
tt0089893,89,USA
tt0089894,84,USA
tt0089901,121,USA
tt0089902,82,France
tt0089904,89,UK
tt0089907,91,USA
tt0089908,113,UK
tt0089909,60,UK
tt0089911,76,Italy
tt0089912,83,USA
tt0089913,126,UK
tt0089925,141,Australia
tt0089927,91,USA
tt0089929,98,France
tt0089930,88,USA
tt0089935,92,France
tt0089937,76,Finland
tt0089941,111,USA
tt0089943,100,Japan
tt0089945,88,USA
tt0089950,90,France
tt0089952,150,India
tt0089957,81,Soviet Union
tt0089960,105,France
tt0089961,107,UK
tt0089963,102,USA
tt0089964,74,Italy
tt0089967,95,Italy
tt0089974,90,USA
tt0089977,98,France
tt0089981,90,USA
tt0089984,100,USA
tt0089989,88,West Germany
tt0089994,88,USA
tt0089997,88,USA
tt0090003,90,UK
tt0090006,91,New Zealand
tt0090009,106,Italy
tt0090018,90,Italy
tt0090021,95,USA
tt0090022,133,USA
tt0090036,105,USA
tt0090037,92,UK
tt0090038,107,Sweden
tt0090049,112,Italy
tt0090050,87,Soviet Union
tt0090052,410,France
tt0090053,85,USA
tt0090054,77,USA
tt0090055,120,Italy
tt0090056,102,USA
tt0090057,85,USA
tt0090058,88,France
tt0090060,110,USA
tt0090062,94,USA
tt0090065,100,South Korea
tt0090068,84,Australia
tt0090069,93,USA
tt0090070,95,UK
tt0090073,109,USA
tt0090079,89,USA
tt0090081,83,USA
tt0090093,84,USA
tt0090094,87,USA
tt0090095,104,France
tt0090096,90,USA
tt0090098,87,USA
tt0090101,92,Italy
tt0090102,107,UK
tt0090103,100,USA
tt0090108,100,Sweden
tt0090109,160,India
tt0090110,115,USA
tt0090112,104,USA
tt0090114,94,Hungary
tt0090115,91,Sweden
tt0090116,94,Spain
tt0090122,101,Yugoslavia
tt0090124,89,Soviet Union
tt0090125,119,Argentina
tt0090130,117,USA
tt0090137,95,West Germany
tt0090142,91,USA
tt0090145,94,USA
tt0090148,97,Canada
tt0090149,87,USA
tt0090150,104,Italy
tt0090151,102,USA
tt0090166,89,Italy
tt0090168,111,USA
tt0090169,90,USA
tt0090170,90,Italy
tt0090171,110,France
tt0090173,98,Colombia
tt0090180,116,USA
tt0090181,96,Canada
tt0090183,84,USA
tt0090184,91,USA
tt0090185,138,Taiwan
tt0090186,100,USA
tt0090190,82,USA
tt0090192,76,USA
tt0090193,91,France
tt0090196,93,Yugoslavia
tt0090197,110,Spain
tt0090199,115,UK
tt0090200,97,Mexico
tt0090201,87,Italy
tt0090202,137,India
tt0090203,108,USA
tt0090206,106,France
tt0090209,111,USA
tt0090213,112,USA
tt0090215,199,Finland
tt0090217,102,USA
tt0090219,97,UK
tt0090220,102,Italy
tt0090223,111,USA
tt0090228,90,France
tt0090233,103,UK
tt0090234,85,France
tt0090235,97,France
tt0090239,86,USA
tt0090241,93,Hungary
tt0090244,93,Japan
tt0090245,99,Finland
tt0090246,97,Poland
tt0090247,89,Italy
tt0090248,80,Japan
tt0090249,69,Cuba
tt0090250,122,Spain
tt0090251,100,UK
tt0090252,84,West Germany
tt0090257,98,Czechoslovakia
tt0090259,134,Spain
tt0090264,131,UK
tt0090266,84,West Germany
tt0090270,107,USA
tt0090271,92,Czechoslovakia
tt0090274,107,USA
tt0090275,86,Netherlands
tt0090282,90,Soviet Union
tt0090288,86,Denmark
tt0090292,85,Philippines
tt0090293,99,USA
tt0090295,92,Indonesia
tt0090296,96,Philippines
tt0090297,115,UK
tt0090302,90,Hong Kong
tt0090305,94,USA
tt0090309,94,West Germany
tt0090310,102,UK
tt0090314,85,USA
tt0090315,84,UK
tt0090319,136,USA
tt0090322,87,Italy
tt0090323,125,UK
tt0090325,92,Netherlands
tt0090326,100,Australia
tt0090327,98,UK
tt0090329,112,USA
tt0090333,72,Argentina
tt0090334,80,USA
tt0090336,127,Austria
tt0090340,139,China
tt0090342,105,Hong Kong
tt0090349,127,Japan
tt0090350,134,USA
tt0090352,87,Poland
tt0090354,105,Spain
tt0090356,86,USA
tt0090357,109,USA
tt0090358,155,India
tt0090360,100,Yugoslavia
tt0090366,115,UK
tt0090368,142,Soviet Union
tt0090370,88,Soviet Union
tt0090371,91,Soviet Union
tt0090374,104,Yugoslavia
tt0090376,96,USA
tt0090377,86,West Germany
tt0090381,90,West Germany
tt0090383,89,Italy
tt0090385,100,France
tt0090554,97,Austria
tt0090555,97,Australia
tt0090556,96,USA
tt0090557,133,USA
tt0090561,81,France
tt0090563,120,France
tt0090564,86,USA
tt0090565,99,France
tt0090566,80,West Germany
tt0090567,110,USA
tt0090568,115,USA
tt0090570,100,UK
tt0090575,164,India
tt0090576,155,Netherlands
tt0090578,90,Canada
tt0090579,100,Netherlands
tt0090582,100,USA
tt0090583,113,USA
tt0090585,108,UK
tt0090601,95,Italy
tt0090605,137,USA
tt0090610,87,Sweden
tt0090611,160,India
tt0090624,100,Italy
tt0090627,87,Argentina
tt0090629,83,USA
tt0090630,92,USA
tt0090631,102,USA
tt0090633,80,USA
tt0090634,115,India
tt0090636,100,Spain
tt0090637,117,Sweden
tt0090642,92,France
tt0090644,86,Spain
tt0090648,103,Canada
tt0090652,100,Italy
tt0090655,89,USA
tt0090658,118,Japan
tt0090659,86,USA
tt0090660,88,USA
tt0090665,98,Tunisia
tt0090667,79,France
tt0090670,111,USA
tt0090671,111,France
tt0090675,90,USA
tt0090677,84,Israel
tt0090678,104,USA
tt0090679,105,Spain
tt0090684,96,Canada
tt0090685,96,USA
tt0090689,100,Portugal
tt0090693,109,USA
tt0090700,90,Denmark
tt0090710,103,USA
tt0090713,104,USA
tt0090725,123,Egypt
tt0090727,93,USA
tt0090728,99,USA
tt0090729,108,UK
tt0090734,93,France
tt0090735,100,USA
tt0090738,102,USA
tt0090743,103,France
tt0090748,98,Canada
tt0090750,92,USA
tt0090753,83,USA
tt0090756,120,USA
tt0090760,95,Poland
tt0090763,82,Italy
tt0090766,87,USA
tt0090767,83,USA
tt0090768,114,USA
tt0090769,100,Canada
tt0090770,91,USA
tt0090771,77,USA
tt0090772,88,Italy
tt0090773,86,New Zealand
tt0090774,108,USA
tt0090778,109,Sweden
tt0090779,96,Canada
tt0090784,93,Australia
tt0090788,87,Italy
tt0090795,98,France
tt0090798,93,UK
tt0090799,76,Canada
tt0090801,109,Italy
tt0090805,110,Italy
tt0090807,94,Australia
tt0090812,136,India
tt0090815,94,France
tt0090818,91,USA
tt0090830,119,USA
tt0090834,92,Czechoslovakia
tt0090836,94,USA
tt0090837,77,USA
tt0090840,94,Canada
tt0090845,100,Soviet Union
tt0090848,98,USA
tt0090849,85,USA
tt0090852,96,UK
tt0090856,96,USA
tt0090859,87,USA
tt0090860,82,Argentina
tt0090863,119,USA
tt0090866,91,USA
tt0090871,115,Italy
tt0090874,120,France
tt0090879,95,France
tt0090881,80,USA
tt0090882,90,Canada
tt0090886,105,USA
tt0090887,86,USA
tt0090888,99,USA
tt0090892,103,Hungary
tt0090895,103,China
tt0090903,78,Spain
tt0090904,95,USA
tt0090907,88,China
tt0090915,88,Australia
tt0090917,91,USA
tt0090922,96,Hong Kong
tt0090927,125,USA
tt0090928,85,USA
tt0090929,127,Sweden
tt0090930,88,Italy
tt0090931,75,Greece
tt0090932,115,France
tt0090933,88,France
tt0090934,105,USA
tt0090940,87,Hong Kong
tt0090944,114,Italy
tt0090945,92,West Germany
tt0090948,90,USA
tt0090949,94,Spain
tt0090952,104,Hong Kong
tt0090956,98,Hong Kong
tt0090961,75,Australia
tt0090963,90,France
tt0090966,103,USA
tt0090967,107,USA
tt0090968,97,USA
tt0090969,100,Spain
tt0090970,104,USA
tt0090981,94,USA
tt0090982,117,Turkey
tt0090985,101,Canada
tt0090986,88,France
tt0090992,85,USA
tt0090993,97,UK
tt0090994,88,USA
tt0090998,84,West Germany
tt0091002,101,Italy
tt0091003,96,USA
tt0091006,142,Finland
tt0091012,85,USA
tt0091019,95,Israel
tt0091024,89,USA
tt0091025,86,France
tt0091027,92,USA
tt0091032,98,Ireland
tt0091035,111,UK
tt0091038,102,France
tt0091042,103,USA
tt0091045,95,Netherlands
tt0091049,92,Brazil
tt0091050,101,USA
tt0091051,90,USA
tt0091053,103,USA
tt0091055,105,USA
tt0091059,90,USA
tt0091060,111,Netherlands
tt0091064,96,USA
tt0091065,90,Canada
tt0091067,102,Australia
tt0091068,111,UK
tt0091069,85,Australia
tt0091072,88,Italy
tt0091077,92,USA
tt0091080,86,USA
tt0091081,98,Australia
tt0091083,85,USA
tt0091089,90,France
tt0091090,100,Hong Kong
tt0091091,98,Hong Kong
tt0091093,95,France
tt0091094,98,USA
tt0091096,84,Poland
tt0091097,101,Italy
tt0091103,85,West Germany
tt0091105,105,India
tt0091108,90,USA
tt0091110,81,USA
tt0091113,125,Italy
tt0091114,90,Italy
tt0091116,84,UK
tt0091117,105,UK
tt0091118,80,USA
tt0091119,95,France
tt0091123,75,USA
tt0091126,93,UK
tt0091129,94,USA
tt0091130,85,Hong Kong
tt0091136,126,Japan
tt0091142,87,UK
tt0091148,110,Italy
tt0091149,74,USA
tt0091151,97,USA
tt0091154,85,Sweden
tt0091159,112,USA
tt0091164,90,UK
tt0091165,90,USA
tt0091166,94,Italy
tt0091167,107,USA
tt0091168,88,USA
tt0091170,90,USA
tt0091173,88,USA
tt0091178,82,USA
tt0091183,90,USA
tt0091187,130,USA
tt0091188,108,USA
tt0091190,96,China
tt0091192,84,USA
tt0091200,112,Yugoslavia
tt0091203,116,UK
tt0091209,97,USA
tt0091213,101,USA
tt0091214,105,Argentina
tt0091217,114,UK
tt0091219,99,USA
tt0091221,121,Norway
tt0091223,93,USA
tt0091225,110,USA
tt0091229,96,Hong Kong
tt0091230,115,Norway
tt0091238,92,Canada
tt0091244,101,France
tt0091246,87,Sweden
tt0091251,142,Soviet Union
tt0091253,112,Hungary
tt0091256,137,India
tt0091261,130,Mexico
tt0091263,103,Netherlands
tt0091264,97,UK
tt0091268,87,USA
tt0091270,100,Switzerland
tt0091276,100,USA
tt0091278,117,USA
tt0091281,97,USA
tt0091282,105,USA
tt0091284,175,India
tt0091287,90,France
tt0091288,120,Switzerland
tt0091293,89,Hong Kong
tt0091295,97,USA
tt0091299,77,West Germany
tt0091305,102,Canada
tt0091306,105,USA
tt0091309,91,Japan
tt0091310,110,USA
tt0091313,97,USA
tt0091314,88,Sweden
tt0091315,89,USA
tt0091317,89,Hong Kong
tt0091322,90,France
tt0091325,108,Australia
tt0091326,113,USA
tt0091328,193,India
tt0091335,74,Soviet Union
tt0091336,100,USA
tt0091338,91,Canada
tt0091339,85,USA
tt0091341,135,Soviet Union
tt0091343,91,USA
tt0091344,105,USA
tt0091351,87,USA
tt0091352,93,Poland
tt0091354,120,Japan
tt0091355,109,Taiwan
tt0091358,120,Poland
tt0091360,86,Taiwan
tt0091364,88,Soviet Union
tt0091369,101,UK
tt0091370,85,USA
tt0091374,136,UK
tt0091375,110,UK
tt0091377,130,China
tt0091379,92,West Germany
tt0091380,87,USA
tt0091387,84,USA
tt0091396,116,USA
tt0091398,105,Yugoslavia
tt0091400,102,USA
tt0091406,109,Taiwan
tt0091410,90,France
tt0091411,95,USA
tt0091412,95,Finland
tt0091415,103,UK
tt0091419,94,USA
tt0091425,84,Italy
tt0091427,98,Hong Kong
tt0091428,87,Hong Kong
tt0091429,106,France
tt0091430,89,USA
tt0091431,88,Hong Kong
tt0091433,85,South Korea
tt0091437,105,France
tt0091442,90,USA
tt0091445,100,USA
tt0091446,74,Belgium
tt0091447,95,Hong Kong
tt0091449,89,Finland
tt0091454,83,Italy
tt0091457,88,Italy
tt0091461,130,France
tt0091462,92,USA
tt0091464,90,Australia
tt0091466,110,Netherlands
tt0091470,109,Tunisia
tt0091472,117,USA
tt0091474,120,USA
tt0091480,113,Switzerland
tt0091481,85,Colombia
tt0091495,110,Spain
tt0091497,116,France
tt0091498,92,France
tt0091499,98,USA
tt0091506,122,Greece
tt0091507,112,France
tt0091508,101,USA
tt0091510,95,Hong Kong
tt0091511,81,West Germany
tt0091513,94,Australia
tt0091524,87,Mexico
tt0091525,88,France
tt0091528,100,Argentina
tt0091530,125,UK
tt0091531,127,Spain
tt0091532,95,Hong Kong
tt0091534,84,USA
tt0091535,88,France
tt0091537,101,West Germany
tt0091538,104,UK
tt0091539,88,Italy
tt0091541,91,USA
tt0091544,90,USA
tt0091548,104,Italy
tt0091550,98,Denmark
tt0091553,88,Italy
tt0091554,103,USA
tt0091555,101,Sweden
tt0091556,109,France
tt0091557,117,USA
tt0091559,146,India
tt0091560,95,USA
tt0091561,75,USA
tt0091563,86,Soviet Union
tt0091575,100,USA
tt0091578,97,UK
tt0091579,97,USA
tt0091583,118,USA
tt0091584,86,USA
tt0091587,95,USA
tt0091594,104,Austria
tt0091598,177,India
tt0091601,137,India
tt0091603,97,USA
tt0091604,97,USA
tt0091605,130,West Germany
tt0091607,99,Hong Kong
tt0091608,110,France
tt0091613,111,USA
tt0091617,77,USA
tt0091621,97,USA
tt0091630,88,USA
tt0091631,85,UK
tt0091635,117,USA
tt0091636,90,Taiwan
tt0091637,106,USA
tt0091642,107,USA
tt0091646,80,France
tt0091647,91,USA
tt0091651,97,Italy
tt0091653,118,USA
tt0091655,100,Hong Kong
tt0091656,87,France
tt0091658,89,USA
tt0091668,92,USA
tt0091670,149,Sweden
