id,duration,country,director
tt3891538,94,Canada,Erik Canuel
tt3892172,109,"USA, Canada",Debra Granik
tt3892618,97,USA,Darren Lynn Bousman
tt3892620,90,South Korea,In-chun Oh
tt3892654,82,Norway,Ole Endresen
tt3892822,98,Belgium,Lenny Van Wesemael
tt3892996,100,Denmark,May el-Toukhy
tt3893038,87,Japan,Shin'ya Tsukamoto
tt3893280,97,USA,Ido Fluk
tt3893456,108,Italy,Sabina Guzzanti
tt3893620,124,Russia,Egor Baranov
tt3893664,104,USA,Robert Scott Wildes
tt3893834,105,Italy,Diego Bianchi
tt3894188,80,USA,Charles Poekel
tt3894190,109,"Italy, France",Francesco Munzi
tt3894312,85,USA,Thomas Della Bella
tt3894340,94,Argentina,Iv獺n Noel
tt3894344,97,"Germany, Turkey",Kaan M羹jdeci
tt3894404,95,"Singapore, USA",Kelvin Tong
tt3894558,71,USA,Christopher S. Lind
tt3894958,96,Germany,David Br羹ckner
tt3895152,143,India,Lal Jose
tt3895554,94,USA,Jason Sheedy
tt3895804,144,India,S.V. Krishna Reddy
tt3895908,90,USA,Owen Long
tt3896016,105,China,Han Han
tt3896100,94,"Spain, USA",Enrique Gato
tt3896102,85,"Spain, USA","David Alonso, Enrique Gato"
tt3896198,136,USA,James Gunn
tt3896710,86,France,Philippe Guillard
tt3896738,108,Australia,Ben Young
tt3897080,83,China,Ge Shuiying
tt3897760,81,South Korea,Hyeong-yoon Jang
tt3898504,93,Japan,Tomohisa Taguchi
tt3898506,96,Hungary,Zolt獺n F羹le
tt3898776,80,USA,Tommy Stovall
tt3898860,105,Hong Kong,Lawrence Cheng
tt3899154,80,USA,"Phil Guidry, Simon Herbert"
tt3899262,90,USA,K. King
tt3899516,89,USA,Joey Kuhn
tt3899706,86,USA,"Ruby Larocca, Rich Mallery"
tt3900196,215,"USA, UK, Morocco",David Batty
tt3900206,99,Spain,"Jon Gara簽o, Jose Mari Goenaga"
tt3900580,95,Spain,Lara Izagirre
tt3900796,95,USA,Ryan Sage
tt3901256,87,USA,William Collins
tt3901826,94,"Ireland, Canada, Luxembourg, USA, UK, Philippines, India",Nora Twomey
tt3901944,96,Canada,Andrew Cymek
tt3901962,85,Chile,Lucio A. Rojas
tt3902310,97,France,R矇mi Bezan癟on
tt3902600,84,Japan,Chihiro Amano
tt3902698,112,Spain,Juanma Bajo Ulloa
tt3902726,155,Bangladesh,Malek Afsari
tt3903416,83,Canada,Mark Penney
tt3903852,107,USA,Christian Sesma
tt3904222,89,South Korea,Kwon-taek Im
tt3904272,98,"France, USA",?tienne Faure
tt3904278,89,USA,"Jesse Holland, Andy Mitton"
tt3904754,67,Argentina,Mat穩as Pi簽eiro
tt3904770,77,Brazil,Gabriel Mascaro
tt3905060,65,"France, Tunisia",Benjamin Crotty
tt3905764,105,USA,Aaron Harvey
tt3906082,120,"UK, Luxembourg, USA, Ireland",Haifaa Al-Mansour
tt3906444,106,China,"Snow Zou, Buniu Zhang"
tt3906650,85,Brazil,Juliana Rojas
tt3907102,103,"Colombia, France, Argentina, Germany, Italy, Netherlands, USA",Oscar Ruiz Navia
tt3907156,103,Portugal,Pedro Costa
tt3907206,82,UK,Adrian Tanner
tt3907284,90,Russia,Aleksandr Boykov
tt3907734,98,Italy,Luca Miniero
tt3907790,110,Italy,Alessandro Siani
tt3907858,90,Italy,Paolo Genovese
tt3908142,120,USA,Anna Biller
tt3908598,97,USA,Ross Partridge
tt3908826,85,USA,Dakota Aesquivel
tt3909336,113,Greece,Christopher Papakaliatis
tt3909476,90,Greece,Thodoris Atheridis
tt3909884,120,Philippines,Andoy Ranay
tt3910416,106,USA,Only Now Existing
tt3910736,92,UK,Simon West
tt3910814,105,USA,Katie Holmes
tt3911074,96,Hong Kong,Wai-Hang Lau
tt3912040,84,USA,Corey Grant
tt3912214,100,USA,Casper Andreas
tt3912442,108,USA,Steven Alexander
tt3912672,84,USA,Brian Childs
tt3913206,95,France,Richard Berry
tt3913244,89,"Hungary, UK",J獺nos Edel矇nyi
tt3914324,106,Sweden,Andreas ?hman
tt3914332,94,USA,Demetri Martin
tt3914450,109,Egypt,Ahmad El-Badri
tt3914600,99,"Egypt, United Arab Emirates",Mahmoud Kamel
tt3915006,90,Turkey,Utku U癟ar
tt3915560,100,USA,Camille Brown
tt3915566,91,USA,Gabriel Sabloff
tt3915610,108,Portugal,M獺rcio Loureiro
tt3916354,90,Italy,Paolo Ruffini
tt3916378,91,Italy,Alessandro Genovesi
tt3916700,137,India,Sujeeth
tt3916746,135,India,Raaja Kiran
tt3916754,129,India,Samuthirakani
tt3916762,153,India,Santosh Srinivas
tt3916772,141,India,Joshiy
tt3917044,130,Bulgaria,Maxim Genchev
tt3917118,87,UK,Jake Gavin
tt3917254,93,Germany,Harald Franklin
tt3917316,95,Spain,Dani de la Orden
tt3917318,101,UK,Ian Bonh繫te
tt3918056,130,USA,Jason Satterlund
tt3918368,76,Japan,Kunihiko Yuyama
tt3918584,107,Brazil,Afonso Poyart
tt3918600,143,India,Salam Bappu
tt3918686,106,USA,John Lyde
tt3918774,102,"Belarus, Russia, Ukraine, USA",William De Vital
tt3918808,107,India,Sunil Bannerjee
tt3919034,94,France,Gilles Bannier
tt3919218,101,Canada,Jeremy LaLonde
tt3919234,90,UK,Euros Jones-Evans
tt3919278,106,"China, Hong Kong",Gordon Chan
tt3919598,90,USA,"Michael Rasmussen, Shawn Rasmussen"
tt3919820,103,Argentina,Marco Berger
tt3920820,99,USA,Tom Shadyac
tt3920890,100,USA,Maura Anderson
tt3921314,162,Iran,Majid Majidi
tt3921348,81,USA,David Spaltro
tt3921418,74,"USA, France, Iceland, Mexico","Whitney Horn, Lev Kalman"
tt3921852,81,USA,Karen J. Lloyd
tt3922062,84,Brazil,Jos矇 Pedro Goulart
tt3922350,85,USA,Arthur Cullipher
tt3922678,95,UK,Patrick McConnell
tt3922754,87,USA,Joseph J. Lawson
tt3922764,87,"USA, Liberia",Takeshi Fukunaga
tt3922798,108,"Ireland, South Africa",Richie Smyth
tt3922810,86,USA,Glenn Miller
tt3922816,96,Australia,Simon Stone
tt3922818,120,USA,Peter Chelsom
tt3922958,120,Canada,Rodrigue Jean
tt3923004,80,USA,Ben Milliken
tt3923082,149,Japan,Izuru Narushima
tt3923116,109,South Korea,Chil-in Kwon
tt3923388,90,UK,Charles Barker
tt3923572,100,Italy,Alessandro Piva
tt3923662,93,"UK, Spain, Belgium",Steve Barker
tt3924144,105,USA,Michael Williams
tt3924262,90,USA,Matthew Tibbenham
tt3924450,128,Russia,Anna Melikyan
tt3924774,83,USA,Anne Welles
tt3924798,119,Canada,Mathieu Denis
tt3945864,158,Pakistan,Hassan Rana
tt3946300,82,USA,"Powell Robinson, Patrick Robert Young"
tt3946960,97,USA,Jamal Joseph
tt3947352,115,Romania,Iulia Rugina
tt3947356,109,India,Manoj Michigan
tt3948208,108,India,Smeep Kang
tt3948240,105,India,"Smeep Kang, Smeep Kang"
tt3948370,107,"Poland, Sweden",Dariusz Gajewski
tt3948438,108,Brazil,Roberto Santucci
tt3948764,100,USA,Dorian Weinzimmer
tt3949216,87,USA,Opie Cooper
tt3949586,84,Australia,"Nick Kozakis, Kosta Ouzas"
tt3949626,147,India,Gaurav Narayanan
tt3949630,82,India,Ram Gopal Varma
tt3949638,147,India,Bobby Kolli
tt3949650,109,Japan,Shinnosuke Yakuwa
tt3949658,89,Mexico,Isaac Ezban
tt3949660,112,"USA, Hong Kong, China, Canada, Denmark, Germany, UK",Dave Green
tt3949936,95,"Estonia, Finland",Margus Paju
tt3949996,97,UK,Jamie Weston
tt3950032,82,UK,Patrick Makin
tt3950078,141,China,Hark Tsui
tt3950488,86,USA,Daniel Zirilli
tt3950908,84,"Italy, Canada",Francesco Picone
tt3951190,96,New Zealand,"Tammy Davis, Chris Graham"
tt3951206,95,USA,John Burr
tt3951298,90,USA,Ezra Kemp
tt3951566,138,India,Madhav Ramadasan
tt3951730,91,Mexico,Adri獺n Garc穩a Bogliano
tt3951732,90,USA,Hisonni Johnson
tt3951908,110,"UK, USA",Steven Lewis Simpson
tt3952108,80,New Zealand,Jason Stutter
tt3952226,119,Japan,Yoshihiro Nakamura
tt3952900,100,Spain,Juana Mac穩as
tt3953186,97,USA,Roxy Shih
tt3953626,90,USA,Anna Axster
tt3953834,110,South Korea,Ji-young Boo
tt3954222,97,Germany,Franziska Meyer Price
tt3954294,83,USA,Teddy Smith
tt3954646,83,"Spain, Belgium","Laura Alvea, Jose F. Ortu簽o"
tt3954660,104,"Greece, Germany",Argyris Papadimitropoulos
tt3954876,83,USA,"David Beier, Dave Dorsey"
tt3954882,97,"Germany, Iraq",Shawkat Amin Korki
tt3955042,81,Norway,Ole Endresen
tt3955618,70,USA,Nathan Silver
tt3955808,87,USA,Greg Kiefer
tt3955894,77,Australia,Rosemary Myers
tt3955992,104,Mexico,Mauricio Walerstein
tt3956198,151,Bangladesh,Ashiqur Rahman
tt3956312,98,China,Frant Gwo
tt3956336,97,USA,Carmine Cangialosi
tt3956366,131,India,Chandrashekar Bandiyappa
tt3956396,119,Russia,Ivan Kurskiy
tt3956562,97,Czech Republic,Jan Pachl
tt3957956,90,USA,Stephen Reynolds
tt3957986,114,South Korea,Do-yun Lee
tt3958014,113,South Korea,Pil-sung Yim
tt3958072,111,"Bulgaria, Greece","Kristina Grozeva, Petar Valchanov"
tt3958098,84,"Dominican Republic, Mexico, Argentina","Israel C獺rdenas, Laura Amelia Guzm獺n"
tt3958276,119,Japan,Joji Matsuoka
tt3958596,140,India,Raj Chakraborty
tt3958748,136,USA,
tt3958780,100,USA,Meera Menon
tt3958790,120,USA,
tt3958918,92,USA,"Brett Varvel, Drew Varvel"
tt3959094,90,Netherlands,Thomas Korthals Altes
tt3959690,71,USA,Brett Kelly
tt3960240,120,USA,Ian Edelman
tt3960412,87,"USA, China","Akiva Schaffer, Jorma Taccone"
tt3960584,81,USA,Maria Pulera
tt3960938,90,"Belgium, France",Emma Luchini
tt3961682,83,Soviet Union,Arif Babayev
tt3961690,84,Azerbaijan,Elkhan Jafarov
tt3961964,85,USA,J. Christian Ingvordsen
tt3962184,141,India,"S Krishna, Rudresh M. Gowda"
tt3962210,92,USA,Timothy A. Chey
tt3962984,118,"UK, India, USA",Kavi Raz
tt3963170,88,Russia,Karen Oganesyan
tt3963640,89,Canada,"Torin Langen, Navin Ramaswaran"
tt3963766,85,"Canada, USA",Barry Germansky
tt3963812,76,USA,"Maribeth Romslo, Cara Greene"
tt3963816,107,"Canada, USA",Steven C. Miller
tt3965714,138,USA,Stuart Paul
tt3965866,84,Belgium,Savina Dellicour
tt3966404,97,"Turkey, France, Germany, Qatar",Deniz Gamze Erg羹ven
tt3966642,75,Spain,Joaqu穩n Oristrell
tt3966942,119,"Georgia, France, UK, Germany",Mohsen Makhmalbaf
tt3967356,135,UK,Robin Lough
tt3967508,99,Iran,Bahman Farmanara
tt3967826,111,USA,Rudy Luna
tt3967856,120,"South Korea, USA",Bong Joon Ho
tt3967878,139,South Korea,"Jee-woon Kim, Jee-woon Kim"
tt3969208,107,USA,Sandra L. Martin
tt3970280,80,USA,R. Michael Givens
tt3970310,84,"Belgium, Switzerland",Bruno Deville
tt3970806,94,UK,Jane Linfoot
tt3970854,143,Mexico,Luis Estrada
tt3970874,90,Canada,"Mahsa Ghorbankarimi, Alexander Gorelick"
tt3971732,107,Turkey,Tun癟 Sahin
tt3971764,62,Japan,Masamitsu Hidaka
tt3971944,134,India,Pankaj Batra
tt3973012,93,USA,Ingrid Jungermann
tt3973410,91,India,M. Manikandan
tt3973432,99,Vietnam,Diep Hoang Nguyen
tt3973502,86,Netherlands,Shariff Korver
tt3973590,110,Iraq,Batin Ghobadi
tt3973598,80,Brazil,Gregorio Graziosi
tt3973656,130,"Haiti, France, Norway",Raoul Peck
tt3973814,77,USA,Richard Cranor
tt3974320,93,Sweden,"Andreas Climent, Andr矇 Hedetoft"
tt3974764,109,South Korea,Jong-pil Lee
tt3974790,119,Taiwan,Chin-Lin Chiang
tt3975072,115,"Czech Republic, Slovakia, Poland",Michal Kollar
tt3975510,90,USA,Andrew Droz Palermo
tt3975556,100,USA,Carleton Ranney
tt3976144,91,Canada,Bryan Bertino
tt3976280,86,Italy,Duccio Chiarini
tt3976358,93,Slovenia,Alen Pavsar
tt3977428,95,"Portugal, France",Jo瓊o Nicolau
tt3977462,90,"Canada, USA",Sean Cisterna
tt3977898,105,Azerbaijan,Elchin Musaoglu
tt3978706,69,USA,
tt3978720,86,USA,Andrew Nackman
tt3978902,92,USA,Brian T. Jaynes
tt3980310,81,"USA, Canada, Brazil, France, Philippines, Singapore, UK, Germany",Russ Emanuel
tt3980372,100,USA,Daniel Knudsen
tt3980530,87,"Canada, USA",Sofia Shinas
tt3980868,135,India,Sameer Patil
tt3982118,82,"USA, Switzerland",Adam Green
tt3982254,106,Bangladesh,Mostofa Sarwar Farooki
tt3982422,116,India,Badri
tt3982436,150,India,Sriwass
tt3982448,126,India,Shakti Soundar Rajan
tt3982462,145,India,Ajai Vasudev
tt3982468,148,India,Anil Radhakrishnan Menon
tt3982482,141,India,Ramprakash Rayappa
tt3982760,101,France,Laurent Tuel
tt3982774,96,Turkey,Ali Taner Baltaci
tt3982854,103,"Turkey, France, Germany",Erol Mintas
tt3983072,102,Germany,Oliver Haffner
tt3983266,100,Netherlands,Michiel ten Horn
tt3983464,108,Portugal,Leonel Vieira
tt3983640,105,Belgium,Filip Peeters
tt3983902,77,USA,Adam Gierasch
tt3984432,95,USA,Mark Cheng
tt3985430,80,Spain,Eduardo H. Garza
tt3985434,93,France,Olivier Baroux
tt3985572,100,Italy,Volfango De Biasi
tt3985604,80,South Korea,Ko Kyoung
tt3985648,92,Greece,Nikos Zapatinas
tt3985970,90,Iran,Ali Vazirian
tt3986820,111,USA,"Justin Benson, Aaron Moorhead"
tt3986926,99,Turkey,Mete Sozer
tt3986932,78,USA,Venita Ozols-Graham
tt3989444,84,"Brazil, Germany",Maximilian von Moll
tt3989726,84,USA,F.C. Rabbath
tt3989744,143,Japan,Masato Harada
tt3989912,107,"Croatia, Serbia",Ivan-Goran Vitez
tt3990720,90,"Republic of Macedonia, Kosovo",Darijan Pejovski
tt3990782,93,"USA, Iran",Babak Jalali
tt3991052,99,USA,Bryan Coyne
tt3991066,86,USA,Letia Clouston
tt3991412,108,Canada,Alexandre Aja
tt3992296,97,Egypt,Wael Ihsan
tt3993732,80,"Germany, Russia",Pavel Khvaleev
tt3993894,90,USA,Alex Ross Perry
tt3994676,94,Switzerland,Claudia Lorenz
tt3995348,153,India,Jenuse Mohammed
tt3995416,99,"Turkey, Germany",Ahu ?zt羹rk
tt3995504,96,Thailand,Isara Nadee
tt3995766,82,Mexico,Jorge Eduardo Ram穩rez
tt3996396,127,India,Mahi v Raghav
tt3997248,117,"Poland, Italy, Russia",Krzysztof Zanussi
tt3999186,89,Peru,Bruno Ascenzo
tt4000870,85,USA,Jamie Babbit
tt4000936,100,Australia,Sue Brooks
tt4000956,97,USA,"Osmany Rodriguez, Matt Villines"
tt4002200,96,Belgium,Jan Verheyen
tt4002210,98,USA,Jason Eric Perlman
tt4002772,119,USA,Maclain Nelson
tt4002892,114,Bulgaria,Dimitar Dimitrov
tt4003046,103,Turkey,Ayta癟 Agirlar
tt4003066,107,Turkey,Hakan Alg羹l
tt4003070,162,Egypt,Marwan Hamed
tt4003440,152,"Denmark, France, Sweden, Germany, Belgium",Lars von Trier
tt4003648,139,South Africa,Quentin Krog
tt4004084,90,Canada,Cody Calahan
tt4004608,86,USA,"Giorgio Daveed, Ron Jackson"
tt4005402,110,"Germany, France, Luxembourg, UK",Florian Gallenberger
tt4005510,92,USA,"Dan Doran, Kevin Kangas"
tt4006044,112,Greece,Dimitris Tzetzas
tt4006302,102,Canada,Danishka Esterhazy
tt4006906,91,Brazil,Aluizio Abranches
tt4007016,84,USA,Cody Duckworth
tt4007068,105,USA,Jimmy ScreamerClauz
tt4007248,84,USA,Matt Kugelman
tt4007558,144,India,Vikas Bahl
tt4007618,93,USA,"Doug Gerber, Caleb Pennypacker"
tt4008392,90,Hungary,Zolt獺n Mikl籀sy
tt4008566,99,Spain,Denis Rovira van Boekholt
tt4008758,95,Belgium,"Adil El Arbi, Bilall Fallah"
tt4008866,137,Germany,Detlev Buck
tt4009278,90,USA,Adam Schindler
tt4009460,79,USA,Darren Doane
tt4010302,160,India,Sundar C.
tt4010306,142,India,Raj Purohit
tt4010848,106,Canada,Chris Scheuerman
tt4010862,83,USA,"Jim Klock, William Mark McCullough"
tt4010918,125,South Korea,Joon-ik Lee
tt4011010,113,Australia,Luke Sparke
tt4011466,93,UK,John Henderson
tt4012424,113,Brazil,Selton Mello
tt4012432,91,"UK, Lithuania",Robert Mullan
tt4012914,133,"Taiwan, China",Doze Niu
tt4014472,150,Bangladesh,Muhammad Mostafa Kamal Raz
tt4015478,92,Netherlands,Ruud Schuurman
tt4015500,114,"USA, Germany",Jennifer Fox
tt4015930,111,UK,Leo McGuigan
tt4016934,145,South Korea,Chan-wook Park
tt4016942,59,Japan,"Susumu Kudo, Kazuchika Kise"
tt4016994,125,"Romania, Bulgaria, Hungary",Tudor Giurgiu
tt4017052,104,"Italy, France, Belgium",Stefano Mordini
tt4017558,80,USA,Nathan Bucar
tt4018492,93,Australia,Brendan Cowell
tt4019142,107,France,Philippe Ramos
tt4019346,67,,Takashi Hirose
tt4019426,111,China,Yang Lu
tt4019560,102,USA,Gee Malik Linton
tt4019578,111,India,Abhijit Panse
tt4020156,180,UK,"Benedict Andrews, Nick Wickham"
tt4020230,90,Lithuania,Julius Paulikas
tt4020312,88,UK,Andrew Jones
tt4020624,174,India,K.S. Ravikumar
tt4021084,106,"France, Germany",Mikha禱l Hers
tt4022278,123,"India, Switzerland",Rajeev Jhaveri
tt4022394,160,Bangladesh,Sohanur Rahman Sohan
tt4022440,115,France,"Arnaud Larrieu, Jean-Marie Larrieu"
tt4022758,74,USA,Karen Skloss
tt4023852,131,India,Ashish R. Mohan
tt4023894,103,South Korea,Jai-hong Juhn
tt4024104,127,South Korea,Wonsuk Lee
tt4024210,102,Australia,Anupam Sharma
tt4024368,99,China,Jae-young Kwak
tt4024546,98,France,Dominique Farrugia
tt4024814,94,Germany,Florian Gottschick
tt4024944,119,India,Prawaal Raman
tt4025194,100,France,Baya Kasmi
tt4025514,130,"Italy, France",Stefano Sollima
tt4025594,88,"Canada, South Africa",Sheldon Wilson
tt4026044,120,Hungary,?rp獺d Bogd獺n
tt4026562,81,USA,Craig Efros
tt4026600,92,UK,Phil Hawkins
tt4026642,92,"Czech Republic, Slovakia",Sl獺vek Hor獺k
tt4026914,97,"Sweden, Norway",Ronnie Sandahl
tt4027270,131,"China, Hong Kong",John Woo
tt4027504,87,USA,Tim Kirkman
tt4028134,89,USA,Michael Crum
tt4028876,93,UK,Tom Browne
tt4029356,92,Israel,Evgeny Ruman
tt4030354,89,USA,Ari Novak
tt4030442,90,Ireland,Conor McMahon
tt4030560,90,USA,"Roxie Blum, Matt Martin"
tt4030600,96,"USA, China",Stacy Title
tt4031126,87,USA,Bev Land
tt4032428,87,France,Anthony Marciano
tt4032450,98,France,Alex Lutz
tt4032496,93,France,Mathieu Vadepied
tt4033216,100,Italy,Giulio Manfredonia
tt4034208,103,"Spain, Switzerland","Isa Campo, Isaki Lacuesta"
tt4034228,137,USA,Kenneth Lonergan
tt4034354,97,"USA, Sweden","Dan Kwan, Daniel Scheinert"
tt4034380,101,South Korea,Jae-Young Shin
tt4034390,90,USA,Blayne Weaver
tt4034414,113,South Korea,Soon-rye Yim
tt4034452,120,Canada,Paul Gross
tt4034844,111,Japan,Tetsuo Shinohara
tt4035268,103,"France, Portugal",Andrzej Zulawski
tt4035304,100,Egypt,Ahmed Amer
tt4035898,90,Canada,Jason William Lee
tt4036850,108,"Latvia, Russia",Andris Gauja
tt4037876,105,"Netherlands, Belgium, Croatia",Ben Sombogaart
tt4038108,92,Switzerland,Niklaus Hilber
tt4038414,95,USA,Kristjan Thor
tt4038670,114,"Denmark, Sweden, Ghana",Daniel Dencik
tt4038806,83,USA,Jack Fessenden
tt4038966,111,South Korea,Chan-sang Lim
tt4038978,132,India,"Ksshitij Chaudhary, Deepak Thaper"
tt4040042,98,France,Olivier Loustau
tt4040072,80,Canada,Zack Bernbaum
tt4040386,107,"Canada, France",Sophie Deraspe
tt4040888,97,Canada,Fran癟ois Delisle
tt4041476,93,Germany,Martin Christopher Bode
tt4041916,84,USA,Rocky Costanzo
tt4042814,95,"Belgium, Switzerland, France",Guillaume Senez
tt4042818,123,"UK, Canada",Xavier Dolan
tt4042994,103,Japan,Akira Nagai
tt4044464,91,USA,H.M. Coakley
tt4044896,86,USA,Elias
tt4044970,90,Taiwan,Chih-yen Yee
tt4045384,89,UK,Diego Rocha
tt4045476,173,,
tt4045478,181,,
tt4045666,120,India,Satish Rajwade
tt4045732,92,UK,Bruce Webb
tt4045894,87,USA,Eric England
tt4046784,131,USA,Wes Ball
tt4047104,136,India,Prasad Ramar
tt4047112,127,India,Suseenthiran
tt4047140,154,India,Hari
tt4047752,95,"Denmark, Sweden",Anders Johannes Bukh
tt4047846,103,Belgium,Fien Troch
tt4048050,123,France,Arnaud Desplechin
tt4048168,97,USA,James Steven Sadwith
tt4048272,162,"Germany, Austria, Monaco, Romania, France, Switzerland",Maren Ade
tt4048628,88,Canada,Curtis Crawford
tt4048668,95,USA,"Aaron Nee, Adam Nee"
tt4048674,86,Turkey,Or癟un Benli
tt4048732,87,Canada,Justin G. Dyck
tt4048964,90,UK,George Clarke
tt4050240,90,Germany,Marc Schlegel
tt4050596,96,UK,Steven Nesbit
tt4052050,89,"Canada, USA",Quinn Lasher
tt4052882,86,USA,Jaume Collet-Serra
tt4053684,85,Turkey,Baris Ercetin
tt4054004,92,"USA, Canada, France",Guy-Roger Duvert
tt4054008,96,USA,Richard LeMay
tt4054654,93,USA,Paul Schrader
tt4054952,120,Japan,Tomonori Sud繫
tt4056738,120,USA,Jon Gunn
tt4056974,142,India,"Vipin Atley, Anoop Kannan"
tt4057146,100,USA,David Jay Willis
tt4057376,110,Russia,Indar Dzhendubaev
tt4057632,102,France,Kheiron
tt4057916,89,"Mexico, India, USA, Argentina, Spain",Andr矇s Couturier
tt4058012,112,USA,Stanley Jacobs
tt4058122,87,USA,Mitchell Altieri
tt4058210,99,Brazil,Tomas Portella
tt4058218,91,France,Anne Giafferi
tt4058346,93,Russia,Nigina Sayfullaeva
tt4058500,104,France,Yann Gozlan
tt4058836,148,USA,Meir Zarchi
tt4058910,82,USA,Jeff Frumess
tt4059112,89,Canada,Bruce Fontaine
tt4059516,88,Hungary,B矇la Paczolay
tt4059636,90,Netherlands,Maurice Trouwborst
tt4059652,108,France,Eric Cherri癡re
tt4059696,95,Sweden,Magnus Hedberg
tt4059702,90,USA,Mike Norris
tt4060006,116,Chile,Nicol獺s L籀pez
tt4060544,100,China,Ron Yuan
tt4060866,106,USA,Michael Winnick
tt4060962,90,USA,Mike Young
tt4060988,83,Canada,Brooks Hunter
tt4061010,90,USA,Daniel Alfredson
tt4061196,100,USA,Michael Linn
tt4061558,151,India,Raj Chakraborty
tt4061848,45,USA,"Richard Rich, Frank Nissen"
tt4061876,109,Philippines,Paul Soriano
tt4061908,116,UK,Zackary Adler
tt4061944,105,USA,Nathan Frankowski
tt4062208,134,France,Robert Gu矇diguian
tt4062524,94,Turkey,Alper Mest癟i
tt4062536,95,USA,Jeremy Saulnier
tt4062896,108,USA,Joel Paul Reisig
tt4063178,101,USA,Alex Ranarivelo
tt4063438,121,Japan,Y羶ichi Sat繫
tt4064498,79,Germany,Tor Iben
tt4064912,95,"UK, USA",Anthony Nardolillo
tt4065066,87,USA,John Bacchus
tt4065212,100,"Spain, USA",Gustavo Ron
tt4065308,90,Italy,"Ficarra, Picone"
tt4065340,100,UK,Marco van Belle
tt4065552,180,"Finland, Belgium, Iceland",Aku Louhimies
tt4065842,108,Japan,Y繫ji Yamada
tt4066000,80,USA,Tim Reis
tt4066836,90,USA,Nathan Adloff
tt4066958,91,USA,Marcus Aurelius Daniels
tt4067062,88,USA,Brian Jett
tt4067066,123,Bangladesh,Humayun Ahmed
tt4067084,100,Egypt,Sharif Arafah
tt4067106,105,Australia,"Bramwell Noah, Dan Noah"
tt4067120,80,Italy,Roan Johnson
tt4068576,136,"Australia, USA, Canada",Jennifer Kent
tt4068586,114,USA,Alexander Janko
tt4069184,125,India,Santhosh Nair
tt4069316,92,Spain,Pablo Arag羹矇s
tt4071086,97,Germany,Nicolette Krebitz
tt4071498,86,USA,Katharine Emmer
tt4072296,97,"Mexico, USA",Agustin Castaneda
tt4072326,100,"UK, Azerbaijan",Asif Kapadia
tt4072352,109,"Peru, Argentina, Spain",Salvador del Solar
tt4073166,97,"Germany, Greece",Christian Z羹bert
tt4073304,72,Thailand,Kaprice Kea
tt4073682,123,"Turkey, Germany, France, Sweden, Qatar",Semih Kaplanoglu
